subject_id,GEV,Duration_1,Duration_2,Duration_3,Duration_4,Duration_avg,Occurrence_1,Occurrence_2,Occurrence_3,Occurrence_4,Occurrence_avg,Coverage_1,Coverage_2,Coverage_3,Coverage_4,Transition_1*to*1,Transition_1*to*2,Transition_1*to*3,Transition_1*to*4,Transition_2*to*1,Transition_2*to*2,Transition_2*to*3,Transition_2*to*4,Transition_3*to*1,Transition_3*to*2,Transition_3*to*3,Transition_3*to*4,Transition_4*to*1,Transition_4*to*2,Transition_4*to*3,Transition_4*to*4
../gyj/all/PreRefilt_ndyx1041-eyeclose.set,0.6789535653725167,0.04889926547743966,0.03850930026572188,0.05686562804284324,0.04269387755102041,0.0467420178342563,6.035274373832367,7.149868591874862,6.503910579145689,1.396409233399829,21.39402718012571,0.2951429132387123,0.27535736226431823,0.3698770686477551,0.05962265584921434,0.0,0.16040853109041756,0.11114448783418444,0.01471913487533794,0.1649143887053169,0.0,0.16055872634424753,0.013517572844698107,0.10558726344247522,0.1649143887053169,0.0,0.03799939921898468,0.015770501652147793,0.013667768098528087,0.03679783718834485,0.0
../gyj/all/PreRefilt_ndyx469-eyeclose.set,0.7313731482699147,0.061496644295302015,0.04980163043478261,0.10256392294220666,0.06489686098654708,0.0696897646647096,3.439361063662804,5.663019558961574,4.393456750226982,0.8579166859024667,14.349309469061717,0.21154660120206553,0.28207752629999305,0.4506899178870736,0.055685954610867845,0.0,0.17506702412868633,0.05630026809651475,0.008310991957104557,0.17828418230563003,0.0,0.2064343163538874,0.0096514745308311,0.054691689008042894,0.2096514745308311,0.0,0.0418230563002681,0.006702412868632708,0.0096514745308311,0.043431635388739946,0.0
../gyj/all/PreRefilt_ndyx467-eyeclose.set,0.8461130167027471,0.0582023346303502,0.05008605341246291,0.11368350168350169,0.09729032258064517,0.07981555307673999,2.7470178288939247,4.802827540011687,4.23275898926846,1.2149585987715021,12.52888643192804,0.15990905916143425,0.24059410880116314,0.4812737419019179,0.11822309013548475,0.0,0.15547024952015356,0.046339457088017545,0.009322731011790512,0.14450233068275295,0.0,0.20839045791061145,0.01672607622703592,0.05867836578009323,0.19961612284069097,0.0,0.06745270085001372,0.008225939128050452,0.014258294488620784,0.0710172744721689,0.0
../gyj/all/PreRefilt_ndyx61100a-eyeclose(3min).set,0.8549351459625802,0.04362359550561798,0.09366901408450704,0.16260349127182044,0.04561363636363637,0.08637743430639545,1.5491597114037303,3.7075395340336463,3.489960922881437,0.38293835562788836,11.577097745839843,0.06759285857293326,0.34734807928341993,0.5675885061673587,0.017470555976288094,0.0,0.10252742012398665,0.06151645207439199,0.005245588936576061,0.1111111111111111,0.0,0.28898426323319026,0.00619933237958989,0.055317119694802096,0.2966142107773009,0.0,0.030519790176442536,0.0033381020505484026,0.006676204101096805,0.03195040534096328,0.0
../gyj/all/PreRefilt_ndyx428-eyeclose.set,0.767975926582227,0.06019139784946236,0.05142650602409638,0.0665488873904248,0.06689095127610209,0.06126443563502141,3.457917515653584,6.172196855897795,5.5140770706605,1.6025402680071985,16.322683619537933,0.20819881875120877,0.31750896350625585,0.36706487942038474,0.10722733832215064,0.0,0.13901843215634022,0.05751721074838996,0.009993337774816789,0.14012880302020875,0.0,0.20697312902509438,0.021541194759049524,0.0552964690206529,0.20963801909837887,0.0,0.06417943593160115,0.010881634465911614,0.019986675549633577,0.06484565844992228,0.0
../gyj/all/PreRefilt_ndyx290-eyeclose.set,0.7898288285689885,0.050481034482758626,0.06554992076069731,0.04887306917394224,0.043270440251572326,0.05204361616724262,4.308743778322561,7.031424114107421,5.5307926602778394,1.181190104747047,19.214652509665953,0.21754539780663953,0.460984634588522,0.27035099711712784,0.05111897048771064,0.0,0.1594978390615353,0.0664745832475818,0.012759827124922823,0.15867462440831448,0.0,0.20703848528503807,0.023667421280098785,0.06729779790080263,0.2101255402346162,0.0,0.029018316526034163,0.012554023461617617,0.019962955340605062,0.03292858612883309,0.0
../gyj/all/PreRefilt_ndyx1059-eyeclose.set,0.8169979505947127,0.07702983138780804,0.03526981585268214,0.07856798245614036,0.08293040293040294,0.06844950815675838,3.8987044771892916,6.315800119337776,4.611697124768656,1.3804751261643018,14.609308772677643,0.30034996156491484,0.22278189100619006,0.36237205162438807,0.11449609580450702,0.0,0.1906991260923845,0.0433832709113608,0.006554307116104869,0.18632958801498128,0.0,0.18352059925093633,0.019975031210986267,0.0449438202247191,0.18071161048689138,0.0,0.05867665418227216,0.009363295880149813,0.018414481897627965,0.05742821473158552,0.0
../gyj/all/PreRefilt_ndyx385-eyeclose.set,0.7368349737912023,0.058183437221727516,0.039789090909090906,0.06797366495976591,0.0671743119266055,0.05828012625429746,4.434563533119042,6.515609821590757,5.398084015827009,1.7217005346748908,17.158507784225364,0.2580568720379147,0.2592890995260663,0.3669826224328594,0.11567140600315956,0.0,0.1580327868852459,0.06819672131147542,0.01901639344262295,0.16065573770491803,0.0,0.17595628415300546,0.024043715846994537,0.07016393442622951,0.1763934426229508,0.0,0.052240437158469946,0.0146448087431694,0.026010928961748635,0.0546448087431694,0.0
../gyj/all/PreRefilt_ndyx15392a-eyeclose.set,0.7815705632825288,0.06022650602409639,0.05085735623599701,0.08140555555555555,0.06481784386617101,0.06432681542045499,3.714045356100879,5.9916948576133455,4.8327337163722275,1.2037086756519715,15.54561645036783,0.22372001432151808,0.30477085571070534,0.3934747583243824,0.0780343716433942,0.0,0.16434461188512936,0.05857264714245095,0.013079328973557009,0.16974694341768554,0.0,0.19789593403468866,0.01279499573500142,0.05487631504122832,0.20187659937446686,0.0,0.05032698322433893,0.011373329542223486,0.014500995166334945,0.05061131646289451,0.0
../gyj/all/PreRefilt_ndyx6013-eyeclose.set,0.7601193984661874,0.06208179162609542,0.02628337531486146,0.050669144981412645,0.14838526912181302,0.07185489526104563,3.6884068380979746,5.703203562706507,4.830484125843988,2.5355552363166214,13.916936297339863,0.22901086901862747,0.14991774602558852,0.244786391097893,0.376284993857891,0.0,0.1519828510182208,0.04630225080385852,0.021864951768488745,0.1459807073954984,0.0,0.15412647374062166,0.04030010718113612,0.05230439442658092,0.14683815648445875,0.0,0.08917470525187567,0.021864951768488745,0.04158628081457663,0.08767416934619507,0.0
../gyj/all/PreRefilt_ndyx1050-eyeclose.set,0.6791433815230924,0.05788326180257511,0.04559030582804385,0.0621501014198783,0.05864553314121037,0.056067300547926906,4.502380657927281,6.6975327726935445,5.715897848132575,1.341052436309671,17.835707983572167,0.26065277219456384,0.3053897770493831,0.3552985559231887,0.07865889483286434,0.0,0.1600677535464747,0.07622273978403557,0.010374761803938174,0.1575269955536735,0.0,0.19352106711835698,0.01566800762227398,0.07558755028583528,0.1903451196273555,0.0,0.047215752699555365,0.013550709294939657,0.016514926953207706,0.04340461571035359,0.0
../gyj/all/PreRefilt_ndyx1004-eyeclose.set,0.798854729118744,0.08298081023454158,0.05793774319066148,0.11374784482758621,0.05618181818181818,0.07771205410865185,3.3546245896128237,5.514745327487179,3.3188610012374204,0.4327394193423792,12.86801657052928,0.2784511254525421,0.31960562654722896,0.3776240287337407,0.024319219266488272,0.0,0.2276077097505669,0.036564625850340135,0.0017006802721088435,0.22732426303854875,0.0,0.2037981859410431,0.005952380952380952,0.03344671201814059,0.20266439909297052,0.0,0.026643990929705215,0.00481859410430839,0.006802721088435374,0.022675736961451247,0.0
../gyj/all/PreRefilt_ndyx1089-eyeclose.set,0.5025727851424302,0.06529281767955801,0.04729868421052632,0.055223602484472056,0.06666666666666667,0.05862044276030576,3.93211560854377,6.604216270703349,5.596204313595996,1.8248492326943464,17.05889537697487,0.25678799888749826,0.31243046864135726,0.30910165484633567,0.1216798776248088,0.0,0.15682478218780252,0.04961277831558567,0.012584704743465635,0.14641819941916748,0.0,0.19675701839303,0.024685382381413358,0.05880929332042594,0.1882865440464666,0.0,0.0643756050338819,0.013794772507260406,0.022749273959341725,0.06510164569215876,0.0
../gyj/all/PreRefilt_ndyx661-eyeclose.set,0.6897921367194707,0.07635395458104934,0.05447065158858373,0.06361830876648565,0.058314720812182745,0.06318940893707536,4.370743060546942,6.355888694937878,4.411815039189513,0.6742649827155422,15.825436838565935,0.33374864794556186,0.34623546969344304,0.2806933472075797,0.03932253515341539,0.0,0.2080536912751678,0.061268672872916215,0.006927906473262611,0.20134228187919462,0.0,0.1905174280147218,0.01017536263260446,0.07014505304178394,0.18337302446416973,0.0,0.025546655120155876,0.004762935700368045,0.010608356787183373,0.02727863173847153,0.0
../gyj/all/PreRefilt_ndyx61098a-eyeclose(3min).set,0.7571728342455184,0.053985226223453364,0.031285606631499624,0.06322772277227723,0.05561666666666667,0.05102880557347422,5.507190366739215,6.747960864878059,6.163171490755243,1.8306449972540326,19.596774581763277,0.2973311092577148,0.21113122724221403,0.38971500640777884,0.10182265709229235,0.0,0.16001004772670183,0.09294147199196182,0.01909068073348405,0.16076362722933937,0.0,0.15699572971615172,0.015573976387842251,0.09369505149459935,0.15498618437578499,0.0,0.05576488319517709,0.017583521728208994,0.01833710123084652,0.05425772418990203,0.0
../gyj/all/PreRefilt_ndyx15447a-eyeclose.set,0.6034337548081565,0.04572670807453416,0.03918975332068311,0.05855566700100301,0.04741549295774648,0.04772190533849169,5.366738223176309,7.026760356804758,6.6467552900705344,1.893358578114375,20.95473751324461,0.2454621837532175,0.27544311225510465,0.38929862231765383,0.08979608167402409,0.0,0.13985345651481362,0.09397897419560369,0.02261866836572157,0.13826059254539663,0.0,0.1768079006052883,0.020707231602421154,0.09652755654667092,0.17362217266645427,0.0,0.04714877349474355,0.02166294998407136,0.021981522777954763,0.04683020070086014,0.0
../gyj/all/PreRefilt_ndyx315-eyeclose.set,0.7022830449589691,0.05874701986754967,0.05893286219081272,0.1108734069668649,0.06204048582995952,0.0726484437137967,2.759099546849876,5.171027627539834,4.301271743897091,0.9026458120157872,13.764919781896024,0.1621327211714906,0.3048258921064752,0.4770256537727642,0.05601573294927001,0.0,0.1544670192040078,0.04787086000556638,0.007792930698580574,0.15112719176175898,0.0,0.23016977456164764,0.01224603395491233,0.0512106874478152,0.22766490397996103,0.0,0.048705816866128585,0.007792930698580574,0.011411077094350125,0.04954077372669079,0.0
../gyj/all/PreRefilt_ndyx306-eyeclose.set,0.7751229192019405,0.06868975468975469,0.06522413793103447,0.08895126050420168,0.07402281368821294,0.07422199170330095,2.554010127589943,5.557643971725302,4.385673956467579,0.9692707987823305,13.473095736873443,0.17547183721616041,0.3625700383367738,0.39019463285166617,0.07176349159539959,0.0,0.15192992061319463,0.03449219819326581,0.0032849712565015056,0.15630988228853,0.0,0.2425403777716945,0.013961127840131399,0.029290993703805092,0.24144538735286067,0.0,0.05474952094169176,0.0038324664659184233,0.019436079934300576,0.04872707363810567,0.0
../gyj/all/PreRefilt_ndyx61101a-eyeclose(3min).set,0.7756285253569221,0.06304259634888439,0.07157200811359025,0.11523019801980197,0.07065277777777777,0.08012439506501359,2.4051126939213585,4.810225387842717,3.941847985169285,0.702507561713338,12.480593447084273,0.1516615429658908,0.34436148928902555,0.45433074708437027,0.04964622066071341,0.0,0.15925925925925927,0.03991769547325103,0.003703703703703704,0.145679012345679,0.0,0.24814814814814815,0.011934156378600824,0.051440329218107,0.23703703703703705,0.0,0.043621399176954734,0.005761316872427984,0.00905349794238683,0.044444444444444446,0.0
